"vendor_code","name"
3557167,"Пакет без ручек «Волшебных мгновений», 10 × 19.5 × 7 см"
714323,Сумка 0491.875кп
714324,Сумка 0492.605м
3557168,"Пакет без ручек «Зима — пора чудес», 10 × 19,5 × 7 см"
714329,Сумка 0493.570 Disney
714330,Сумка 0493.580кп Disney
3557169,"Пакет без ручек «Подарочек», 10 × 19,5 × 7 см"
3557170,"Пакет без ручек «Праздник для тебя», 10 × 19,5 × 7 см"
3557171,"Пакет без ручек «Веселые елочки», 10 × 19,5 × 7 см"
3557172,"Пакет без ручек «Поздравляю», 10 × 19,5 × 7 см"
714335,"Сумка подарочная ""Минни"" Disney 33 х 45,5 см"
10481628,"Пакет подарочный новогодний крафтовый «Счастливого нового года», 12 х 9 х 21 см , Новый год"
6777296,"Пакет бумажный подарочный «Три Кота. День Варенья!», 46х33х20 см"
10544195,"Пакет подарочный ""Стеклянный шар"", 18 х 22,3 х 10 см. Новый год"
10576032,"Пакет бумажный подарочный новогодний крафт ""Сбудутся мечты"" 16 х 12 х 6 см. Новый год"
10610759,"Пакет подарочный новогодний «Новый год», 20 х 11 х 27.7 см, Новый год"
4783308,"Пакет подарочный крафтовый, упаковка, «Тропики», 22 х 22 х 11 см"
1260750,"Пакет ""Китайский шёлк"", полиэтиленовый с пластиковой ручкой, 44 х 40 см, 85 мкм"
9351817,"Пакет крафт «Радуга», чёрный, 22 х 13 х 32 см, 80 г/м2, 1 шт"
3567499,"Пакет бумажный 5,5 х 8 х 16 см"
3567500,"Пакет бумажный 5,5 х 8 х 16 см"
3567501,"Пакет бумажный 5,5 х 8 х 16 см"
3567510,"Пакет бумажный 17,5 х 9 х 7 см"
1260751,"Пакет ""Розовое трио NEW"", полиэтиленовый с пластиковой ручкой, 44 х 40 см, 85 мкм"
3567511,"Пакет бумажный 17,5 х 9 х 7 см"
4984293,"Пакет под бутылку «Праздничная ночь», 13 х 36 х 10 см, Новый год"
3567512,Пакет бумажный 11 х 18 х 25 см
3567513,Пакет бумажный 11 х 18 х 25 см
3567514,"Пакет ламинированный ""Хорошее время"", люкс, 27 х 31 х 12 см"
3567515,"Пакет ламинированный ""Хорошее время"", люкс, 27 х 31 х 12 см"
9679806,"Пакет подарочный «Уэнсдей», глянцевый, 18 × 23 × 10 см"
817738,Пакет ламинированный НГ (набор 4 шт) S/MS/ML/L с блестками дед мороз со снегурочкой
1260753,"Пакет ""Фиолетовый цветок"", мягкий пластик, 30 х 9 х 30 см, 137 мкм"
2737863,"Пакет ""Снеговичок"", полиэтиленовый с вырубной ручкой, 40х47 см. Новый год"
5193303,"Пакет ""Волшебство"", полиэтиленовый с вырубной ручкой, 38х47 см. Новый год"
10620991,"Пакет бумажный подарочный новогодний крафт ""Новогодний воздушный шар"" 26 х 32 х 12 см. Новый год"
1260754,"Пакет ""Жемчужное ожерелье"", мягкий пластик, 30 х 9 х 30 см, 137 мкм"
7041548,"Пакет подарочный Looney Tunes-1, большой, 335х406х155 мм"
10620992,"Пакет бумажный подарочный новогодний крафт ""Волшебного нового года"" 26 х 32 х 12 см. Новый год"
7041618,"Подарочный пакет Сказочный патруль, 220х310х100 мм, цвет, зелено-голубой"
9824519,"Пакет ""Лунный свет"", полиэтиленовый с вырубной ручкой, 38х47 см. Новый год"
7041619,"Подарочный пакет «Сказочный патруль», 180х223х100 мм, цвет оранжевый"
9824556,"Пакет ""Праздник"", полиэтиленовый с вырубной ручкой, 47х40 см. Новый год"
10620993,"Пакет бумажный подарочный новогодний крафт ""Рождественский стекляный шар"" 26 х 32 х 12 см. Новый год"
817739,Пакет ламинированный НГ (набор 4шт) S/MS/ML/L с блестками снеговики с бельчатами
7041666,"Пакет подарочный «Сказочный патруль», 335х406х155 мм, цвет зелено-голубой"
10621002,"Пакет бумажный подарочный новогодний крафт ""Ёлки"", с тиснением, 26 х 32 х 12 см. Новый год"
10620994,"Пакет бумажный подарочный новогодний крафт ""Новогодняя лампа"" 26 х 32 х 12 см. Новый год"
4733842,"Пакет подарочный ламинированный вертикальный, упаковка, «Всё в твоих руках», S 12 х 15 х 5.5 см"
4637957,"Пакет ламинированный под бутылку ""Прекрасная роспись"" 12х36х9"
9524133,"Пакет подарочный новогодний крафтовый «Праздники», 22 х 22 х 11 см, Новый год"
817740,Пакет ламинированный НГ (набор 4шт) S/MS/ML/L с блестками еска с шариками
817741,Пакет ламинированный НГ (набор 4 шт) )S/MS/ML/L тиснение шар на ветке с ленточкой
10523303,"Пакет крафт, синий, ""Ломанные линии"", 33 х 26 х 12 см"
10523348,"Пакет крафт, белый, ""Праздничные шары"" 27 х 21 х 11 см"
10200599,"Пакет подарочный крафтовый, упаковка, For you, 32 х 28 х 15 см"
1123135,"Пакет подарочный ""Супер подарок"" 61х46х20 см, упаковка, Человек-паук"
9935845,"Пакет под торт 30х30х30cm Голубой, 1шт"
1260760,"Пакет ""Полусферы"", мягкий пластик, 30 х 9 х 30 см, 137 мкм"
1260758,"Пакет ""Восточная мозаика"", мягкий пластик, 30 х 9 х 30 см, 137 мкм"
7394203,"Пакет ""Военная техника"", полиэтиленовый, с вырубной ручкой, 30 х 40 см, 50 мкм"
1260761,"Пакет ""Терракот"", мягкий пластик, 30 х 9 х 30 см, 137 мкм"
2798836,"Пакет подарочный ""Снежинки"", 14,5 х 11,5 х 6,5 см"
1260759,"Пакет ""Парижский сувенир"", мягкий пластик, 30 х 9 х 30 см, 137 мкм"
9275339,"Пакет ""Шары"", полиэтиленовый, с вырубной ручкой, 30 х 40 см, 50 мкм"
817742,Пакет ламинированный НГ (набор 4 шт) S/MS/ML/L тиснение шары с колокольчиком
9531535,"Пакет подарочный новогодний крафтовый New Year, 32 х 28 х 15 см, Новый год"
10454534,"Пакет подарочный ""Фиолетовый букет"", 11,5 х 14,5 х 6,5 см"
7691510,"Пакет подарочный новогодний крафтовый вертикальный «Салюты», MS 18 х 23 х 10 см, Новый год"
3779405,"Пакет подарочный ""Тепло свечи"", 25 х 40 см. Новый год"
4024923,"Пакет подарочный, 31х40х11.5 см, упаковка, Смешарики"
7695732,"Пакет подарочный новогодний ламинированный «Два зайчика», ML 23 х 27 х 11,5 см, Новый год"
10679683,"Пакет ""Серебро на черном"", мягкий пластик,  42 x 32 см"
1339345,"Пакет подарочный ""Талия"" люкс, 32 х 26 х 12 см"
9667725,"Пакет подарочный новогодний крафтовый «Уютной зимы», 12 х 21 х 9 см, Новый год"
4275686,"Пакет подарочный новогодний крафтовый вертикальный «Новогоднего чуда», 23 х 27 х 11,5 см, Новый год"
3571939,"Пакет подарочный люкс, 26 х 10 х 32 см"
3571918,"Пакет подарочный люкс, 18 х 9 х 23 см"
3571919,"Пакет подарочный люкс, 18 х 9 х 23 см"
3571917,"Пакет ламинированный ""Мишки"", люкс, 18 х 9 х 23 см"
